regionalschluessel,ags,name,nuts,gid,sp_id,dpr_id,shared_area
073325003003,07332003,Battenberg (Pfalz),DEB3C,21,21,9,5476017.86433729
073325003004,07332004,Bissersheim,DEB3C,21,21,9,2582127.35100396
073325003006,07332006,Bockenheim an der Weinstraße,DEB3C,21,21,9,11240825.1253149
073325003010,07332010,Dirmstein,DEB3C,21,21,9,14573091.7151832
073325003012,07332012,Ebertsheim,DEB3C,21,21,9,5303958.1413791
073325003021,07332021,Gerolsheim,DEB3C,21,21,9,4833421.9191973
073325003023,07332023,Großkarlbach,DEB3C,21,21,9,5009230.25161324
073325003029,07332029,Kindenheim,DEB3C,21,21,9,8948225.2265967
073325003030,07332030,Kirchheim an der Weinstraße,DEB3C,21,21,9,9140938.12339534
073325003031,07332031,Kleinkarlbach,DEB3C,21,21,9,2718936.93756626
073325003033,07332033,Laumersheim,DEB3C,21,21,9,5038982.41567177
073325003036,07332036,Mertesheim,DEB3C,21,21,9,2214888.80416551
073325003038,07332038,Neuleiningen,DEB3C,21,21,9,10650857.3162951
073325003040,07332040,Obersülzen,DEB3C,21,21,9,3526599.8638077
073325003041,07332041,Obrigheim (Pfalz),DEB3C,21,21,9,10853164.3946408
073325003042,07332042,Quirnheim,DEB3C,21,21,9,4496199.16028241
073325004001,07332001,Altleiningen,DEB3C,21,21,9,11561199.9141153
073325004007,07332007,Carlsberg,DEB3C,21,21,9,7116061.43924183
073325004027,07332027,Hettenleidelheim,DEB3C,21,21,9,4984310.09041349
073325004044,07332044,Tiefenthal,DEB3C,21,21,9,3989023.92243788
073325004047,07332047,Wattenheim,DEB3C,21,21,9,12682953.6879013
073325005014,07332014,Elmstein,DEB3C,21,21,9,76079101.6997722
073325005016,07332016,Esthal,DEB3C,21,21,9,15606684.0038453
073325005018,07332018,Frankeneck,DEB3C,21,21,9,4361096.36816545
073325005032,07332032,Lambrecht (Pfalz),DEB3C,21,21,9,8267549.12898486
073325005034,07332034,Lindenberg,DEB3C,21,21,9,3878973.17697104
073325005037,07332037,Neidenfels,DEB3C,21,21,9,6733406.74111114
073325005048,07332048,Weidenthal,DEB3C,21,21,9,14977901.3068701
073325006013,07332013,Ellerstadt,DEB3C,21,21,9,6134577.92083737
073325006020,07332020,Friedelsheim,DEB3C,21,21,9,4095396.57582961
073325006022,07332022,Gönnheim,DEB3C,21,21,9,6506856.90476304
073325006046,07332046,Wachenheim an der Weinstraße,DEB3C,21,21,9,25010471.0135117
073335001003,07333003,Alsenz,DEB3D,21,21,9,12779973.2247137
073335001021,07333021,Finkenbach-Gersweiler,DEB3D,21,21,9,7737450.88399936
073335001023,07333023,Gaugrehweiler,DEB3D,21,21,9,9956939.76670943
073335001036,07333036,Kalkofen,DEB3D,21,21,9,1836006.37527945
073335001043,07333043,Mannweiler-Cölln,DEB3D,21,21,9,4838735.82687125
073335001049,07333049,Münsterappel,DEB3D,21,21,9,6376860.01418072
073335001050,07333050,Niederhausen an der Appel,DEB3D,21,21,9,5436655.56059243
073335001051,07333051,Niedermoschel,DEB3D,21,21,9,6554842.93460248
073335001053,07333053,Oberhausen an der Appel,DEB3D,21,21,9,3336014.93909341
073335001054,07333054,Obermoschel,DEB3D,21,21,9,10224127.7294011
073335001055,07333055,Oberndorf,DEB3D,21,21,9,2832369.3279413
073335001067,07333067,Schiersfeld,DEB3D,21,21,9,7084214.06053454
073335001072,07333072,Sitters,DEB3D,21,21,9,2656988.68950592
073335001078,07333078,Unkenbach,DEB3D,21,21,9,5096989.30573407
073335001079,07333079,Waldgrehweiler,DEB3D,21,21,9,7690929.9870524
073335001083,07333083,Winterborn,DEB3D,21,21,9,8209323.32031443
073335002019,07333019,Eisenberg (Pfalz),DEB3D,21,21,9,18464311.5064733
073335002038,07333038,Kerzenheim,DEB3D,21,21,9,17862903.7473758
073335002060,07333060,Ramsen,DEB3D,21,21,9,27061923.9651539
073335003001,07333001,Albisheim (Pfrimm),DEB3D,21,21,9,10760614.759933
073335003006,07333006,Biedesheim,DEB3D,21,21,9,6332874.40215038
073335003012,07333012,Bubenheim,DEB3D,21,21,9,2972654.25723228
073335003017,07333017,Dreisen,DEB3D,21,21,9,9353048.98289133
073335003018,07333018,Einselthum,DEB3D,21,21,9,5473832.94211163
073335003026,07333026,Göllheim,DEB3D,21,21,9,17998201.3361893
073335003032,07333032,Immesheim,DEB3D,21,21,9,2925085.411021
073335003041,07333041,Lautersheim,DEB3D,21,21,9,3714339.76879169
073335003058,07333058,Ottersheim,DEB3D,21,21,9,2708342.96714405
073335003064,07333064,Rüssingen,DEB3D,21,21,9,4808626.2121737
073335003074,07333074,Standenbühl,DEB3D,21,21,9,1230776.56308069
073335003081,07333081,Weitersweiler,DEB3D,21,21,9,4206973.72431522
073335003501,07333501,Zellertal,DEB3D,21,21,9,7017986.71839731
073335004005,07333005,Bennhausen,DEB3D,21,21,9,1351498.46301106
073335004007,07333007,Bischheim,DEB3D,21,21,9,6358689.86808781
073335004010,07333010,Bolanden,DEB3D,21,21,9,17541284.43969
073335004013,07333013,Dannenfels,DEB3D,21,21,9,15557453.4763918
073335004022,07333022,Gauersheim,DEB3D,21,21,9,5400341.34186867
073335004031,07333031,Ilbesheim,DEB3D,21,21,9,6033291.07960464
073335004035,07333035,Jakobsweiler,DEB3D,21,21,9,2578984.79644455
073335004039,07333039,Kirchheimbolanden,DEB3D,21,21,9,26432360.0806865
073335004040,07333040,Kriegsfeld,DEB3D,21,21,9,26300180.0022457
073335004045,07333045,Marnheim,DEB3D,21,21,9,9860648.77619495
073335004046,07333046,Mörsfeld,DEB3D,21,21,9,5223514.31305738
073335004047,07333047,Morschheim,DEB3D,21,21,9,6820431.16563109
073335004056,07333056,Oberwiesen,DEB3D,21,21,9,1768457.61441232
073335004057,07333057,Orbis,DEB3D,21,21,9,5687177.25809858
073335004062,07333062,Rittersheim,DEB3D,21,21,9,3809079.80508472
073335004076,07333076,Stetten,DEB3D,21,21,9,6487917.81487343
073335005004,07333004,Bayerfeld-Steckweiler,DEB3D,21,21,9,8543910.40989902
073335005008,07333008,Bisterschied,DEB3D,21,21,9,5078790.19602567
073335005014,07333014,Dielkirchen,DEB3D,21,21,9,8248751.38261079
073335005016,07333016,Dörrmoschel,DEB3D,21,21,9,3087508.81342297
073335005024,07333024,Gehrweiler,DEB3D,21,21,9,4097512.03604028
073335005025,07333025,Gerbach,DEB3D,21,21,9,7389508.20666859
073335005028,07333028,Gundersweiler,DEB3D,21,21,9,10192436.4007147
073335005034,07333034,Imsweiler,DEB3D,21,21,9,9852789.7429667
073335005037,07333037,Katzenbach,DEB3D,21,21,9,6065432.50121836
073335005061,07333061,Ransweiler,DEB3D,21,21,9,4800641.38156315
073335005065,07333065,Ruppertsecken,DEB3D,21,21,9,9469152.40391234
073335005066,07333066,Sankt Alban,DEB3D,21,21,9,5347771.32575028
073335005068,07333068,Schönborn,DEB3D,21,21,9,2599314.33476512
073335005073,07333073,Stahlberg,DEB3D,21,21,9,2499205.1970493
073335005077,07333077,Teschenmoschel,DEB3D,21,21,9,3674360.52863175
073335005084,07333084,Würzweiler,DEB3D,21,21,9,2282079.87883098
073335005201,07333201,Rathskirchen,DEB3D,21,21,9,5140175.8197685
073335005202,07333202,Reichsthal,DEB3D,21,21,9,2128104.91828755
073335005203,07333203,Seelen,DEB3D,21,21,9,3154461.92410468
073335005502,07333502,Rockenhausen,DEB3D,21,21,9,36781416.6342385
073335006009,07333009,Börrstadt,DEB3D,21,21,9,15735214.4829114
073335006011,07333011,Breunigweiler,DEB3D,21,21,9,3258907.56996442
073335006020,07333020,Falkenstein,DEB3D,21,21,9,7397349.42721591
073335006027,07333027,Gonbach,DEB3D,21,21,9,2994313.78314024
073335006030,07333030,Höringen,DEB3D,21,21,9,10641448.4921899
073335006033,07333033,Imsbach,DEB3D,21,21,9,8544349.30078418
073335006042,07333042,Lohnsfeld,DEB3D,21,21,9,7042527.40633594
073335006048,07333048,Münchweiler an der Alsenz,DEB3D,21,21,9,7002777.27942299
073335006069,07333069,Schweisweiler,DEB3D,21,21,9,4900684.56356724
073335006071,07333071,Sippersfeld,DEB3D,21,21,9,13112525.467858
073335006075,07333075,Steinbach am Donnersberg,DEB3D,21,21,9,4129032.71258194
073335006080,07333080,Wartenberg-Rohrbach,DEB3D,21,21,9,4499899.79896416
073335006503,07333503,Winnweiler,DEB3D,21,21,9,21766651.4024063
073340007007,07334007,Germersheim,DEB3E,3,3,11,586448.209364757
073340501501,07334501,Wörth am Rhein,DEB3E,3,3,11,316025.685704993
073345001001,07334001,Bellheim,DEB3E,21,21,9,20673134.2026492
073345001014,07334014,Knittelsheim,DEB3E,21,21,9,6361663.35221108
073345001023,07334023,Ottersheim bei Landau,DEB3E,21,21,9,7862139.21650234
073345001036,07334036,Zeiskam,DEB3E,21,21,9,9002914.29777051
073345002002,07334002,Berg (Pfalz),DEB3E,21,21,9,6774557.87796021
073345002008,07334008,Hagenbach,DEB3E,21,21,9,15849668.1291636
073345002021,07334021,Neuburg am Rhein,DEB3E,21,21,9,8026925.19152959
073345002027,07334027,Scheibenhardt,DEB3E,21,21,9,2909761.42561078
073345003009,07334009,Hatzenbühl,DEB3E,21,21,9,7694004.81704778
073345003012,07334012,Jockgrim,DEB3E,21,21,9,12614396.9993188
073345003022,07334022,Neupotz,DEB3E,3,3,11,83843.9231636805
073345003024,07334024,Rheinzabern,DEB3E,21,21,9,12765381.8901844
073345004004,07334004,Erlenbach bei Kandel,DEB3E,21,21,9,5470141.16892071
073345004005,07334005,Freckenfeld,DEB3E,21,21,9,11062137.1089715
073345004013,07334013,Kandel,DEB3E,21,21,9,26827802.4714469
073345004020,07334020,Minfeld,DEB3E,21,21,9,8297360.50321281
073345004030,07334030,Steinweiler,DEB3E,21,21,9,11926414.6170294
073345004031,07334031,Vollmersweiler,DEB3E,21,21,9,2327004.22798388
073345004034,07334034,Winden,DEB3E,21,21,9,3319473.65584687
073345005006,07334006,Freisbach,DEB3E,21,21,9,5023131.21405744
073345005017,07334017,Lingenfeld,DEB3E,21,21,9,14561838.2610377
073345005018,07334018,Lustadt,DEB3E,21,21,9,22771707.3241517
073345005028,07334028,Schwegenheim,DEB3E,21,21,9,12428500.1739415
073345005032,07334032,Weingarten (Pfalz),DEB3E,21,21,9,7041750.31723512
073345005033,07334033,Westheim (Pfalz),DEB3E,21,21,9,6936557.86470197
073345006011,07334011,Hördt,DEB3E,3,3,11,147694.622021157
073345006015,07334015,Kuhardt,DEB3E,21,21,9,4940777.49503284
073345006016,07334016,Leimersheim,DEB3E,21,21,9,12928539.2622076
073345006025,07334025,Rülzheim,DEB3E,21,21,9,16858575.4872777
073355001003,07335003,Bruchmühlbach-Miesau,DEB3F,21,21,9,26805287.9500371
073355001011,07335011,Gerhardsbrunn,DEB3F,21,21,9,9912508.96036315
073355001201,07335201,Lambsborn,DEB3F,21,21,9,4770645.82932623
073355001202,07335202,Langwieden,DEB3F,21,21,9,7105354.01715705
073355001203,07335203,Martinshöhe,DEB3F,21,21,9,10775150.635675
073355002004,07335004,Enkenbach-Alsenborn,DEB3F,21,21,9,30795784.8003921
073355002026,07335026,Mehlingen,DEB3F,21,21,9,21453963.1636309
073355002028,07335028,Neuhemsbach,DEB3F,21,21,9,6629019.29117878
073355002205,07335205,Sembach,DEB3F,21,21,9,5619557.68560962
073355003007,07335007,Fischbach,DEB3F,21,21,9,14269540.5918389
073355003010,07335010,Frankenstein,DEB3F,21,21,9,14516624.2264681
073355003015,07335015,Hochspeyer,DEB3F,21,21,9,23034063.6607078
073355003048,07335048,Waldleiningen,DEB3F,21,21,9,26571469.0169184
073355004021,07335021,Krickenbach,DEB3F,21,21,9,9584661.60305293
073355004023,07335023,Linden,DEB3F,21,21,9,5050330.54514598
073355004037,07335037,Queidersbach,DEB3F,21,21,9,14607370.3953553
073355004045,07335045,Stelzenberg,DEB3F,21,21,9,9587362.15292284
073355004047,07335047,Trippstadt,DEB3F,21,21,9,43915282.0983876
073355004204,07335204,Schopp,DEB3F,21,21,9,11203307.048878
073355005002,07335002,Bann,DEB3F,21,21,9,13078273.9102768
073355005012,07335012,Hauptstuhl,DEB3F,21,21,9,5094178.72460514
073355005018,07335018,Kindsbach,DEB3F,21,21,9,8981675.63723127
073355005022,07335022,Landstuhl,DEB3F,21,21,9,15176527.2114716
073355005027,07335027,Mittelbrunn,DEB3F,21,21,9,8940464.76627531
073355005031,07335031,Oberarnbach,DEB3F,21,21,9,5062889.31323101
073355006009,07335009,Frankelbach,DEB3F,21,21,9,5334309.07321285
073355006014,07335014,Hirschhorn/Pfalz,DEB3F,21,21,9,3351880.70685095
073355006017,07335017,Katzweiler,DEB3F,21,21,9,9518299.21877708
073355006025,07335025,Mehlbach,DEB3F,21,21,9,9010204.46659293
073355006033,07335033,Olsbrücken,DEB3F,21,21,9,7423222.72074687
073355006034,07335034,Otterbach,DEB3F,21,21,9,6175845.81282008
073355006046,07335046,Sulzbachtal,DEB3F,21,21,9,6579354.33205978
073355007013,07335013,Heiligenmoschel,DEB3F,21,21,9,8624876.97699014
073355007029,07335029,Niederkirchen,DEB3F,21,21,9,24190218.3132224
073355007035,07335035,Otterberg,DEB3F,21,21,9,32237129.5051094
073355007041,07335041,Schallodenbach,DEB3F,21,21,9,7393211.61282963
073355007042,07335042,Schneckenhausen,DEB3F,21,21,9,3771076.91233455
073355008016,07335016,Hütschenhausen,DEB3F,21,21,9,18003975.6459605
073355008020,07335020,Kottweiler-Schwanden,DEB3F,21,21,9,7756969.71781229
073355008030,07335030,Niedermohr,DEB3F,21,21,9,11896101.9207875
073355008038,07335038,Ramstein-Miesenbach,DEB3F,21,21,9,43152980.4041002
073355008044,07335044,Steinwenden,DEB3F,21,21,9,11823769.0377635
073355009005,07335005,Erzenhausen,DEB3F,21,21,9,5581230.00496046
073355009006,07335006,Eulenbis,DEB3F,21,21,9,4032899.61401958
073355009019,07335019,Kollweiler,DEB3F,21,21,9,5598591.93138829
073355009024,07335024,Mackenbach,DEB3F,21,21,9,3543774.87661391
073355009040,07335040,Rodenbach,DEB3F,21,21,9,13589618.411166
073355009043,07335043,Schwedelbach,DEB3F,21,21,9,8329836.97968292
073355009049,07335049,Weilerbach,DEB3F,21,21,9,15870148.8218143
073355009501,07335501,Reichenbach-Steegen,DEB3F,21,21,9,14994503.6189136
073365001003,07336003,Altenglan,DEB3G,21,21,9,13590258.1002085
073365001009,07336009,Bosenbach,DEB3G,21,21,9,8176609.01352019
073365001021,07336021,Elzweiler,DEB3G,21,21,9,2095842.72996128
073365001022,07336022,Erdesbach,DEB3G,21,21,9,3857579.96064434
073365001025,07336025,Föckelberg,DEB3G,21,21,9,3911148.10057137
073365001046,07336046,Horschbach,DEB3G,21,21,9,7125214.55929367
073365001066,07336066,Neunkirchen am Potzberg,DEB3G,21,21,9,5023172.75021498
073365001067,07336067,Niederalben,DEB3G,21,21,9,8686053.72050145
073365001068,07336068,Niederstaufenbach,DEB3G,21,21,9,2018820.85089499
073365001071,07336071,Oberstaufenbach,DEB3G,21,21,9,2600643.58816137
073365001079,07336079,Rammelsbach,DEB3G,21,21,9,2663364.31396475
073365001081,07336081,Rathsweiler,DEB3G,21,21,9,4144986.15011369
073365001089,07336089,Rutsweiler am Glan,DEB3G,21,21,9,1584824.19981652
073365001099,07336099,Ulmet,DEB3G,21,21,9,7085772.11655717
073365001103,07336103,Welchweiler,DEB3G,21,21,9,3497523.32099209
073365001106,07336106,Bedesbach,DEB3G,21,21,9,4407089.2171802
073365002008,07336008,Börsborn,DEB3G,21,21,9,3958213.71929552
073365002031,07336031,Glan-Münchweiler,DEB3G,21,21,9,6031585.15475272
073365002037,07336037,Henschtal,DEB3G,21,21,9,3515263.70248108
073365002041,07336041,Herschweiler-Pettersheim,DEB3G,21,21,9,7444471.83890424
073365002047,07336047,Hüffler,DEB3G,21,21,9,3653307.26483541
073365002054,07336054,Krottelbach,DEB3G,21,21,9,5656415.34117067
073365002056,07336056,Langenbach,DEB3G,21,21,9,6631808.8538543
073365002064,07336064,Nanzdietschweiler,DEB3G,21,21,9,9856361.1420933
073365002082,07336082,Rehweiler,DEB3G,21,21,9,6839963.52754734
073365002096,07336096,Steinbach am Glan,DEB3G,21,21,9,6782191.43010837
073365002101,07336101,Wahnwegen,DEB3G,21,21,9,4721237.12058937
073365002107,07336107,Matzenbach,DEB3G,21,21,9,7047639.0407149
073365002501,07336501,Quirnbach/Pfalz,DEB3G,21,21,9,6003819.236865
073365003002,07336002,Albessen,DEB3G,21,21,9,4420491.49743873
073365003006,07336006,Blaubach,DEB3G,21,21,9,3151412.63122717
073365003015,07336015,Dennweiler-Frohnbach,DEB3G,21,21,9,6089903.93169951
073365003018,07336018,Ehweiler,DEB3G,21,21,9,3480429.452947
073365003024,07336024,Etschberg,DEB3G,21,21,9,3460517.01151037
073365003034,07336034,Haschbach am Remigiusberg,DEB3G,21,21,9,4004958.63416866
073365003039,07336039,Herchweiler,DEB3G,21,21,9,2914793.67317396
073365003051,07336051,Körborn,DEB3G,21,21,9,5972891.24840981
073365003052,07336052,Konken,DEB3G,21,21,9,7067821.06802631
073365003055,07336055,Kusel,DEB3G,21,21,9,14424911.1648652
073365003070,07336070,Oberalben,DEB3G,21,21,9,5622862.02783561
073365003077,07336077,Pfeffelbach,DEB3G,21,21,9,11286082.1897946
073365003084,07336084,Reichweiler,DEB3G,21,21,9,3754377.66155073
073365003088,07336088,Ruthweiler,DEB3G,21,21,9,3246811.59980346
073365003091,07336091,Schellweiler,DEB3G,21,21,9,4286955.29584494
073365003094,07336094,Selchenbach,DEB3G,21,21,9,4787131.82267247
073365003097,07336097,Thallichtenberg,DEB3G,21,21,9,5754446.15285159
073365003098,07336098,Theisbergstegen,DEB3G,21,21,9,4956644.1578963
073365004001,07336001,Adenbach,DEB3G,21,21,9,2930319.38883917
073365004012,07336012,Buborn,DEB3G,21,21,9,2834232.81296865
073365004013,07336013,Cronenberg,DEB3G,21,21,9,2644309.05652607
073365004014,07336014,Deimberg,DEB3G,21,21,9,2129398.46011164
073365004029,07336029,Ginsweiler,DEB3G,21,21,9,4025701.12107271
073365004030,07336030,Glanbrücken,DEB3G,21,21,9,4624893.10823788
073365004033,07336033,Grumbach,DEB3G,21,21,9,3264759.11437777
073365004035,07336035,Hausweiler,DEB3G,21,21,9,1550037.92627943
073365004038,07336038,Heinzenhausen,DEB3G,21,21,9,2310006.73740613
073365004040,07336040,Herren-Sulzbach,DEB3G,21,21,9,2894395.39474138
073365004043,07336043,Hohenöllen,DEB3G,21,21,9,5089017.88441552
073365004044,07336044,Homberg,DEB3G,21,21,9,10839067.7014797
073365004045,07336045,Hoppstädten,DEB3G,21,21,9,6200341.39297133
073365004049,07336049,Kappeln,DEB3G,21,21,9,7670927.11674236
073365004050,07336050,Kirrweiler,DEB3G,21,21,9,6446406.01914486
073365004057,07336057,Langweiler,DEB3G,21,21,9,4277612.69013687
073365004058,07336058,Lauterecken,DEB3G,21,21,9,8827751.6271735
073365004060,07336060,Lohnweiler,DEB3G,21,21,9,4874864.58079493
073365004061,07336061,Medard,DEB3G,21,21,9,6116327.52634719
073365004062,07336062,Merzweiler,DEB3G,21,21,9,2223841.6377698
073365004065,07336065,Nerzweiler,DEB3G,21,21,9,2048237.35649123
073365004074,07336074,Odenbach,DEB3G,21,21,9,7953616.06408662
073365004075,07336075,Offenbach-Hundheim,DEB3G,21,21,9,7948323.78182546
073365004095,07336095,Sankt Julian,DEB3G,21,21,9,14015650.5248998
073365004100,07336100,Unterjeckenbach,DEB3G,21,21,9,7321611.01131135
073365004104,07336104,Wiesweiler,DEB3G,21,21,9,3354704.63091645
073365005004,07336004,Altenkirchen,DEB3G,21,21,9,6431737.58255526
073365005011,07336011,Brücken (Pfalz),DEB3G,21,21,9,8047769.35093784
073365005016,07336016,Dittweiler,DEB3G,21,21,9,5652089.11690747
073365005027,07336027,Frohnhofen,DEB3G,21,21,9,3767033.47552195
073365005032,07336032,Gries,DEB3G,21,21,9,4070040.46997906
073365005076,07336076,Ohmbach,DEB3G,21,21,9,3936329.83787554
073365005092,07336092,Schönenberg-Kübelberg,DEB3G,21,21,9,18383576.506305
073365006010,07336010,Breitenbach,DEB3G,21,21,9,8793762.53327728
073365006017,07336017,Dunzweiler,DEB3G,21,21,9,5621864.03239953
073365006102,07336102,Waldmohr,DEB3G,21,21,9,13117503.5827473
073365007005,07336005,Aschbach,DEB3G,21,21,9,4487720.06045533
073365007019,07336019,Einöllen,DEB3G,21,21,9,4722264.62121722
073365007023,07336023,Eßweiler,DEB3G,21,21,9,8043796.1823718
073365007036,07336036,Hefersweiler,DEB3G,21,21,9,7123121.14173095
073365007042,07336042,Hinzweiler,DEB3G,21,21,9,5282234.47410323
073365007048,07336048,Jettenbach,DEB3G,21,21,9,10214416.4754125
073365007053,07336053,Kreimbach-Kaulbach,DEB3G,21,21,9,9102526.92297414
073365007069,07336069,Nußbach,DEB3G,21,21,9,8158099.50083139
073365007072,07336072,Oberweiler im Tal,DEB3G,21,21,9,4640507.79295265
073365007073,07336073,Oberweiler-Tiefenbach,DEB3G,21,21,9,3140679.04512752
073365007085,07336085,Reipoltskirchen,DEB3G,21,21,9,7567655.20240703
073365007086,07336086,Relsberg,DEB3G,21,21,9,3945656.54004806
073365007087,07336087,Rothselberg,DEB3G,21,21,9,8737800.06346077
073365007090,07336090,Rutsweiler an der Lauter,DEB3G,21,21,9,4286707.49262805
073365007105,07336105,Wolfstein,DEB3G,21,21,9,13820122.0231819
